,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,c01,lh,frontal,42687.0,28035.0,80729.0,2.735,0.953,0.096,0.024,226.0,41.7,-0.031007306650280952,1.8780126571655273,-0.016510698944330215,0.5469241142272949
0,c01,lh,occipital,15167.0,10152.0,21240.0,2.012,0.78,0.122,0.036,148.0,21.9,-0.11344237625598907,1.423655390739441,-0.06040555238723755,0.4024343490600586
0,c01,lh,parietal,30383.0,20237.0,47127.0,2.256,0.794,0.099,0.023,176.0,26.8,0.01997445337474346,1.7477532625198364,0.010635953396558762,0.45127519965171814
0,c01,lh,cingulate,4891.0,3366.0,10035.0,2.82,0.979,0.104,0.021,35.0,4.0,0.15360988676548004,1.4725488424301147,0.08179384469985962,0.5640491843223572
0,c01,lh,insula,2867.0,1915.0,6569.0,3.29,1.12,0.092,0.025,17.0,2.6,0.5999243259429932,1.6964389085769653,0.3194464147090912,0.6579058170318604
0,c01,lh,cortex,117881.0,78500.0,203684.0,2.448,0.921,0.103,0.027,784.0,127.6,-0.010143608786165714,1.8780126571655273,-0.0054012481123209,0.4896223247051239
0,c01,rh,frontal,43235.0,28604.0,88470.0,2.822,0.997,0.1,0.027,271.0,48.4,-0.01630513183772564,1.8555915355682373,-0.008631822653114796,0.5643748641014099
0,c01,rh,occipital,14397.0,9812.0,22842.0,2.158,0.764,0.118,0.034,125.0,20.0,-0.11673232913017273,1.8511735200881958,-0.06179727986454964,0.4316873848438263
0,c01,rh,parietal,30270.0,20323.0,50023.0,2.357,0.858,0.104,0.024,189.0,27.8,0.015015835873782635,1.8889557123184204,0.007949281483888626,0.4714326858520508
0,c01,rh,cingulate,4244.0,2917.0,8922.0,2.923,0.948,0.117,0.026,38.0,4.5,0.17946170270442963,1.4257811307907104,0.09500577300786972,0.584511399269104
0,c01,rh,insula,2327.0,1578.0,4683.0,2.997,1.084,0.129,0.057,32.0,5.5,0.6213459968566895,1.7931137084960938,0.32893621921539307,0.5994876623153687
0,c01,rh,cortex,115879.0,77643.0,214139.0,2.548,0.952,0.106,0.028,811.0,132.7,-0.00963896606117487,1.8889557123184204,-0.005102801136672497,0.5096519589424133
0,c02,lh,frontal,42164.0,27708.0,85793.0,2.855,1.097,0.094,0.02,232.0,34.4,-0.028095893561840057,1.7494735717773438,-0.013763939961791039,0.570963978767395
0,c02,lh,occipital,15716.0,10697.0,21844.0,1.98,0.759,0.114,0.026,128.0,16.2,-0.1493416428565979,1.761814832687378,-0.07316119223833084,0.39591339230537415
0,c02,lh,parietal,30382.0,20620.0,47207.0,2.243,0.79,0.103,0.021,193.0,24.9,0.008416852913796902,2.0412685871124268,0.004123341292142868,0.4486793875694275
0,c02,lh,cingulate,4641.0,3189.0,7705.0,2.366,0.798,0.106,0.018,38.0,3.0,0.16707348823547363,1.2924492359161377,0.08184787631034851,0.4732078015804291
0,c02,lh,insula,3289.0,2181.0,7825.0,3.089,1.189,0.078,0.015,14.0,1.8,0.5745043754577637,1.8340446949005127,0.281444787979126,0.6177252531051636
0,c02,lh,cortex,115774.0,77692.0,208710.0,2.494,0.997,0.1,0.021,798.0,99.5,-0.011489496566355228,2.0412685871124268,-0.005628605373203754,0.49885451793670654
0,c02,rh,frontal,42325.0,27529.0,89350.0,2.99,1.055,0.097,0.024,260.0,41.6,-0.010754754766821861,1.7694114446640015,-0.005664699710905552,0.5980072617530823
0,c02,rh,occipital,14084.0,9556.0,20201.0,2.072,0.726,0.113,0.026,119.0,15.4,-0.16694959998130798,1.693058967590332,-0.08793500065803528,0.4143628776073456
0,c02,rh,parietal,31228.0,20987.0,49117.0,2.268,0.78,0.1,0.019,189.0,23.9,0.008258864283561707,1.8696238994598389,0.004350072704255581,0.45351308584213257
0,c02,rh,cingulate,5187.0,3624.0,9191.0,2.373,0.807,0.112,0.019,45.0,3.5,0.09703736007213593,1.281632661819458,0.05111111328005791,0.47463032603263855
0,c02,rh,insula,2407.0,1647.0,5821.0,3.102,1.171,0.084,0.018,12.0,1.5,0.6355662941932678,1.809478759765625,0.3347628116607666,0.6203762292861938
0,c02,rh,cortex,116778.0,77950.0,216747.0,2.575,0.992,0.1,0.022,756.0,102.7,-0.01832493767142296,1.8985569477081299,-0.0096520334482193,0.5149219036102295
0,c03,lh,frontal,40126.0,25717.0,86357.0,2.958,1.133,0.098,0.024,266.0,39.8,-0.03084299899637699,1.7260202169418335,-0.015603788197040558,0.5916116237640381
0,c03,lh,occipital,15282.0,9799.0,19889.0,2.006,0.736,0.105,0.021,110.0,13.1,-0.12586350739002228,1.9683996438980103,-0.0636756420135498,0.40120431780815125
0,c03,lh,parietal,34829.0,22651.0,59053.0,2.459,0.928,0.098,0.019,204.0,26.4,0.00832638144493103,1.8872640132904053,0.0042123980820178986,0.4917610287666321
0,c03,lh,cingulate,5567.0,3847.0,12830.0,3.096,0.956,0.102,0.017,44.0,3.5,0.049745865166187286,1.416422963142395,0.025166939944028854,0.6191726922988892
0,c03,lh,insula,3162.0,2091.0,7023.0,3.143,1.145,0.1,0.029,25.0,3.8,0.4552218019962311,1.8700650930404663,0.2303013801574707,0.6285126209259033
0,c03,lh,cortex,122643.0,79526.0,237876.0,2.691,1.058,0.097,0.02,780.0,101.8,-0.009475888684391975,1.9683996438980103,-0.00479394756257534,0.5382375717163086
0,c03,rh,frontal,39455.0,25190.0,88746.0,3.037,1.13,0.094,0.021,229.0,33.1,-0.025343965739011765,1.7122852802276611,-0.012837120331823826,0.6074240207672119
0,c03,rh,occipital,15157.0,9758.0,20670.0,2.052,0.748,0.105,0.022,105.0,13.9,-0.19088059663772583,1.8472108840942383,-0.0966840386390686,0.4103879928588867
0,c03,rh,parietal,34820.0,22592.0,59096.0,2.497,0.924,0.097,0.02,216.0,27.6,0.040117211639881134,1.9742720127105713,0.020320001989603043,0.49931299686431885
0,c03,rh,cingulate,4554.0,3165.0,10564.0,2.97,0.933,0.107,0.017,40.0,2.9,0.0506720244884491,1.4527825117111206,0.02566617727279663,0.5940361618995667
0,c03,rh,insula,3929.0,2632.0,9021.0,3.134,1.247,0.123,0.046,62.0,7.0,0.47260841727256775,1.9130219221115112,0.23938360810279846,0.6267367601394653
0,c03,rh,cortex,119764.0,77883.0,238356.0,2.725,1.057,0.098,0.021,790.0,101.1,-0.00817094836384058,1.9742720127105713,-0.004138715099543333,0.5449177622795105
0,c04,lh,frontal,40051.0,25632.0,94381.0,3.243,1.088,0.089,0.02,201.0,32.2,-0.022887080907821655,1.7849946022033691,-0.012328162789344788,0.6486835479736328
0,c04,lh,occipital,14960.0,9884.0,20845.0,2.019,0.705,0.103,0.022,119.0,12.8,-0.13692419230937958,1.8084803819656372,-0.0737544372677803,0.40375933051109314
0,c04,lh,parietal,30707.0,20471.0,52078.0,2.371,0.933,0.098,0.02,194.0,24.0,0.03215598315000534,1.85648775100708,0.017320869490504265,0.4741917550563812
0,c04,lh,cingulate,5704.0,3804.0,10984.0,2.639,0.94,0.107,0.019,52.0,4.1,0.10119388997554779,1.4124233722686768,0.05450824275612831,0.5277665853500366
0,c04,lh,insula,3147.0,2101.0,8049.0,3.374,0.979,0.096,0.026,23.0,3.3,0.5745136141777039,1.7436288595199585,0.30946266651153564,0.6747678518295288
0,c04,lh,cortex,116906.0,76592.0,233308.0,2.717,1.083,0.095,0.021,748.0,98.4,-0.007057091221213341,1.85648775100708,-0.0038013148587197065,0.5433326959609985
0,c04,rh,frontal,40510.0,25960.0,95477.0,3.284,1.064,0.09,0.02,229.0,32.7,-0.0013164127012714744,1.743278980255127,-0.0005274651921354234,0.656879723072052
0,c04,rh,occipital,12363.0,8432.0,17563.0,2.034,0.687,0.107,0.023,96.0,11.6,-0.08448594808578491,2.186020612716675,-0.033852316439151764,0.4068540334701538
0,c04,rh,parietal,33376.0,21901.0,56335.0,2.383,0.898,0.094,0.019,216.0,25.8,-0.007241949439048767,2.128443479537964,-0.002901744330301881,0.47650688886642456
0,c04,rh,cingulate,5534.0,3772.0,12238.0,2.814,0.906,0.106,0.019,48.0,3.6,0.04360025376081467,1.331087589263916,0.01747000962495804,0.5628135204315186
0,c04,rh,insula,3308.0,2177.0,8386.0,3.415,1.142,0.097,0.027,24.0,3.7,0.5903218388557434,1.8112807273864746,0.23653359711170197,0.6829865574836731
0,c04,rh,cortex,117838.0,77390.0,237469.0,2.768,1.067,0.096,0.021,780.0,98.1,-0.01140801515430212,2.186020612716675,-0.0045710280537605286,0.5536834001541138
0,c05,lh,frontal,44088.0,28034.0,86071.0,2.869,1.104,0.094,0.022,267.0,39.0,-0.03235384076833725,1.6564526557922363,-0.01603221893310547,0.5738727450370789
0,c05,lh,occipital,16322.0,10631.0,20418.0,1.879,0.656,0.106,0.022,122.0,14.4,-0.12417455017566681,1.608540654182434,-0.061531927436590195,0.3758466839790344
0,c05,lh,parietal,34205.0,22513.0,54058.0,2.286,0.857,0.098,0.02,204.0,27.4,0.015256267972290516,2.005319118499756,0.00755989970639348,0.4571545422077179
0,c05,lh,cingulate,6601.0,4298.0,12693.0,2.728,1.031,0.095,0.018,41.0,4.5,0.15480472147464752,1.5014551877975464,0.07671001553535461,0.5455998778343201
0,c05,lh,insula,3577.0,2373.0,7652.0,3.045,0.959,0.092,0.021,21.0,2.7,0.6448289155960083,2.0180509090423584,0.31953054666519165,0.6090688109397888
0,c05,lh,cortex,128353.0,83411.0,230468.0,2.558,1.026,0.097,0.021,793.0,107.6,-0.005128846503794193,2.0180509090423584,-0.002541488269343972,0.5115128755569458
0,c05,rh,frontal,43650.0,28218.0,87521.0,2.868,1.077,0.096,0.021,266.0,38.3,-0.02631608583033085,1.867943286895752,-0.012773984111845493,0.5736450552940369
0,c05,rh,occipital,15322.0,10217.0,20948.0,1.983,0.695,0.104,0.022,110.0,13.6,-0.14603407680988312,1.8272794485092163,-0.07088581472635269,0.3966295123100281
0,c05,rh,parietal,34265.0,22886.0,53494.0,2.222,0.849,0.1,0.019,205.0,25.8,0.018950635567307472,2.060131311416626,0.009198752231895924,0.4443218410015106
0,c05,rh,cingulate,5024.0,3402.0,10748.0,2.985,0.953,0.106,0.02,43.0,3.8,0.13486607372760773,1.4339088201522827,0.0654648020863533,0.5969250202178955
0,c05,rh,insula,3534.0,2452.0,7856.0,2.988,1.07,0.104,0.028,27.0,3.4,0.5978608131408691,1.9513587951660156,0.2902052104473114,0.5975799560546875
0,c05,rh,cortex,122878.0,81926.0,227256.0,2.55,1.012,0.101,0.021,815.0,107.3,-0.00453666178509593,2.060131311416626,-0.002202121540904045,0.5100184082984924
0,c06,lh,frontal,43610.0,27991.0,94765.0,3.056,1.074,0.097,0.027,285.0,45.0,-0.0263737253844738,1.8684841394424438,-0.01405216846615076,0.6111185550689697
0,c06,lh,occipital,14723.0,9801.0,22244.0,2.152,0.739,0.115,0.028,121.0,16.8,-0.17024248838424683,1.6385715007781982,-0.09070681035518646,0.4304085969924927
0,c06,lh,parietal,29215.0,19406.0,44965.0,2.226,0.869,0.103,0.024,217.0,27.5,0.02496129646897316,1.876843810081482,0.013299612328410149,0.44524210691452026
0,c06,lh,cingulate,4952.0,3439.0,8348.0,2.431,0.868,0.118,0.025,66.0,5.5,0.17524610459804535,1.4180216789245605,0.09337276965379715,0.486202597618103
0,c06,lh,insula,2849.0,1867.0,5809.0,3.065,1.011,0.099,0.029,25.0,3.4,0.7254742980003357,1.8623311519622803,0.386539489030838,0.613089382648468
0,c06,lh,cortex,115908.0,76268.0,220501.0,2.642,1.031,0.103,0.026,948.0,120.2,-0.006071371491998434,1.876843810081482,-0.003234883537515998,0.5283884406089783
0,c06,rh,frontal,42793.0,27846.0,97770.0,3.163,1.006,0.101,0.027,291.0,47.4,-0.021330734714865685,1.7408047914505005,-0.010830743238329887,0.6325523257255554
0,c06,rh,occipital,14726.0,10103.0,22170.0,2.142,0.698,0.118,0.03,137.0,17.4,-0.17230218648910522,1.6418750286102295,-0.08748693764209747,0.42834994196891785
0,c06,rh,parietal,29168.0,19393.0,43831.0,2.179,0.831,0.107,0.026,249.0,29.8,0.04107961431145668,1.9694620370864868,0.020858291536569595,0.43586915731430054
0,c06,rh,cingulate,4759.0,3183.0,7678.0,2.435,0.975,0.114,0.024,49.0,4.8,0.1478206068277359,1.3948609828948975,0.07505633682012558,0.4869333803653717
0,c06,rh,insula,2195.0,1462.0,4209.0,2.804,0.97,0.107,0.037,21.0,2.8,0.7711963057518005,1.8433502912521362,0.3915771543979645,0.5607239603996277
0,c06,rh,cortex,113782.0,75510.0,222958.0,2.69,1.033,0.106,0.027,884.0,122.2,-0.007636053487658501,1.9694620370864868,-0.0038772274274379015,0.5379121899604797
0,c07,lh,frontal,44041.0,28649.0,86809.0,2.862,1.084,0.095,0.022,250.0,40.7,-0.043542057275772095,1.9091646671295166,-0.022806860506534576,0.5724833011627197
0,c07,lh,occipital,16060.0,10519.0,19609.0,1.896,0.657,0.116,0.023,132.0,15.3,-0.15188731253147125,1.681519627571106,-0.07955695688724518,0.37911972403526306
0,c07,lh,parietal,33877.0,22299.0,50158.0,2.175,0.86,0.099,0.018,199.0,25.0,0.029694529250264168,1.8963390588760376,0.01555367186665535,0.43493127822875977
0,c07,lh,cingulate,5427.0,3662.0,11242.0,2.896,1.017,0.1,0.019,41.0,3.8,0.13897216320037842,1.3958590030670166,0.07279212027788162,0.5791734457015991
0,c07,lh,insula,3188.0,2142.0,7683.0,3.204,1.096,0.097,0.025,19.0,2.8,0.5712436437606812,1.77125084400177,0.299211323261261,0.6407301425933838
0,c07,lh,cortex,123345.0,81054.0,221681.0,2.533,1.042,0.099,0.021,770.0,103.6,-0.013181972317397594,1.9091646671295166,-0.006904575042426586,0.5065433382987976
0,c07,rh,frontal,43783.0,28357.0,82410.0,2.731,1.074,0.095,0.022,261.0,40.8,-0.04429483786225319,1.8984266519546509,-0.022245319560170174,0.5461336970329285
0,c07,rh,occipital,15939.0,10441.0,18865.0,1.83,0.634,0.109,0.021,116.0,14.0,-0.12786421179771423,1.6453272104263306,-0.06421471387147903,0.36600109934806824
0,c07,rh,parietal,34152.0,22626.0,51346.0,2.165,0.855,0.099,0.019,201.0,25.2,0.017524704337120056,1.991198182106018,0.008801084943115711,0.43309351801872253
0,c07,rh,cingulate,4779.0,3153.0,10461.0,2.922,1.072,0.098,0.019,40.0,3.5,0.10869243741035461,1.3966025114059448,0.054586462676525116,0.5844419598579407
0,c07,rh,insula,2900.0,1953.0,6512.0,3.207,1.12,0.115,0.036,28.0,3.9,0.6755359172821045,1.86643648147583,0.3392610251903534,0.6414393186569214
0,c07,rh,cortex,125142.0,82203.0,220269.0,2.477,1.023,0.099,0.021,789.0,105.4,-0.014680041931569576,1.991198182106018,-0.007372465915977955,0.495314359664917
0,c09,lh,frontal,44848.0,29555.0,80794.0,2.561,0.978,0.102,0.024,344.0,46.0,-0.03495083004236221,1.8397209644317627,-0.016973990947008133,0.5121582746505737
0,c09,lh,occipital,16852.0,11280.0,21715.0,1.942,0.65,0.122,0.027,168.0,19.3,-0.1749628782272339,1.2830630540847778,-0.08497130870819092,0.38837793469429016
0,c09,lh,parietal,36830.0,24844.0,53142.0,2.168,0.779,0.108,0.02,264.0,29.6,0.011630989611148834,2.059081792831421,0.005648629739880562,0.43355318903923035
0,c09,lh,cingulate,5281.0,3651.0,8450.0,2.26,0.774,0.111,0.018,51.0,3.3,0.1449538916349411,1.445027470588684,0.07039733976125717,0.4519152045249939
0,c09,lh,insula,3806.0,2509.0,8475.0,3.137,1.132,0.095,0.024,34.0,3.2,0.5845348238945007,1.9437063932418823,0.283881276845932,0.6274797916412354
0,c09,lh,cortex,131770.0,87858.0,218414.0,2.363,0.908,0.105,0.022,1024.0,120.2,-0.011713484302163124,2.059081792831421,-0.005688694305717945,0.4725872874259949
0,c09,rh,frontal,46639.0,30510.0,81644.0,2.502,0.971,0.101,0.021,305.0,41.1,-0.004908967763185501,1.8228306770324707,-0.002404171973466873,0.5004530549049377
0,c09,rh,occipital,16580.0,11163.0,21166.0,1.895,0.676,0.119,0.024,153.0,17.0,-0.18197521567344666,1.3521091938018799,-0.0891224592924118,0.3790813684463501
0,c09,rh,parietal,37391.0,25069.0,54926.0,2.153,0.745,0.103,0.02,240.0,28.9,-0.006008252501487732,1.9803674221038818,-0.0029425458051264286,0.4306330978870392
0,c09,rh,cingulate,5299.0,3615.0,8486.0,2.155,0.786,0.112,0.019,51.0,4.0,0.09846048802137375,1.4831620454788208,0.04822107404470444,0.43097537755966187
0,c09,rh,insula,3323.0,2276.0,7241.0,2.994,1.164,0.097,0.026,24.0,3.0,0.682669997215271,2.041855812072754,0.33433797955513,0.5988990068435669
0,c09,rh,cortex,133169.0,88571.0,218798.0,2.319,0.898,0.104,0.021,963.0,117.0,-0.010738261044025421,2.041855812072754,-0.005259068217128515,0.46377837657928467
0,c10,lh,frontal,38856.0,24713.0,102285.0,3.506,1.016,0.089,0.021,209.0,33.2,-0.014483044855296612,1.6694577932357788,-0.006744789890944958,0.7012786269187927
0,c10,lh,occipital,16513.0,10997.0,23793.0,2.144,0.727,0.108,0.026,186.0,19.1,-0.16090914607048035,2.1472935676574707,-0.07493579387664795,0.42883381247520447
0,c10,lh,parietal,29831.0,19818.0,58186.0,2.69,0.939,0.097,0.02,200.0,23.4,0.027213146910071373,1.867463231086731,0.012673231773078442,0.5380858778953552
0,c10,lh,cingulate,4921.0,3259.0,10118.0,2.876,1.045,0.097,0.015,35.0,2.6,0.13721835613250732,1.3682467937469482,0.06390292942523956,0.5751397609710693
0,c10,lh,insula,4038.0,2666.0,9136.0,3.078,1.077,0.09,0.025,28.0,3.9,0.47315916419029236,1.7194899320602417,0.2203514128923416,0.6156761646270752
0,c10,lh,cortex,114194.0,74689.0,253378.0,2.975,1.069,0.094,0.021,785.0,97.8,-0.005300359800457954,2.1472935676574707,-0.0024683927185833454,0.5949079394340515
0,c10,rh,frontal,39413.0,25418.0,102618.0,3.447,1.075,0.095,0.023,409.0,37.0,-0.013701094314455986,1.6681252717971802,-0.0073667713440954685,0.6894003748893738
0,c10,rh,occipital,14945.0,9733.0,20909.0,2.12,0.745,0.101,0.022,101.0,13.2,-0.1466178447008133,1.770790934562683,-0.07883311063051224,0.4240494966506958
0,c10,rh,parietal,30057.0,19722.0,58217.0,2.618,0.955,0.093,0.018,184.0,20.9,0.03401230648159981,1.8598508834838867,0.018287653103470802,0.5235593914985657
0,c10,rh,cingulate,4523.0,3100.0,9911.0,2.879,0.961,0.102,0.017,38.0,2.7,0.11153538525104523,1.1630574464797974,0.05997006222605705,0.5757648944854736
0,c10,rh,insula,3532.0,2353.0,8001.0,3.159,1.079,0.11,0.056,57.0,9.3,0.6417753100395203,1.7689063549041748,0.34506815671920776,0.6318181157112122
0,c10,rh,cortex,113251.0,74168.0,251335.0,2.95,1.087,0.096,0.022,944.0,102.1,-0.002329660812392831,1.8598508834838867,-0.001252607675269246,0.5900374054908752
0,c11,lh,frontal,39582.0,25661.0,88345.0,3.159,1.015,0.099,0.023,253.0,36.9,-0.00887743104249239,1.7581571340560913,-0.0036120160948485136,0.6318414807319641
0,c11,lh,occipital,16640.0,10723.0,20836.0,1.95,0.735,0.118,0.026,154.0,16.8,-0.15306231379508972,1.912769079208374,-0.06227739900350571,0.390044629573822
0,c11,lh,parietal,32823.0,21511.0,55539.0,2.485,0.889,0.104,0.022,227.0,29.2,0.04036007076501846,1.696758508682251,0.016421547159552574,0.4969440698623657
0,c11,lh,cingulate,5386.0,3574.0,10608.0,2.807,0.959,0.107,0.022,53.0,5.0,0.12679630517959595,1.5053596496582031,0.051590386778116226,0.5613227486610413
0,c11,lh,insula,3283.0,2148.0,8124.0,3.507,0.816,0.1,0.032,36.0,3.9,0.5852615833282471,1.705179214477539,0.23812894523143768,0.701351523399353
0,c11,lh,cortex,121647.0,79614.0,235823.0,2.732,1.037,0.105,0.024,910.0,118.8,-0.002902500331401825,1.912769079208374,-0.0011809573043137789,0.5463661551475525
0,c11,rh,frontal,40785.0,26260.0,91729.0,3.145,0.992,0.097,0.023,273.0,37.2,-0.019724620506167412,1.9490447044372559,-0.009620069526135921,0.6289973258972168
0,c11,rh,occipital,15311.0,9708.0,19934.0,2.028,0.765,0.119,0.026,137.0,16.0,-0.10336799919605255,1.6057575941085815,-0.05041453614830971,0.40561842918395996
0,c11,rh,parietal,33494.0,22140.0,57341.0,2.43,0.892,0.104,0.022,224.0,28.7,0.01374406460672617,2.050361156463623,0.006703243125230074,0.48595988750457764
0,c11,rh,cingulate,5896.0,3963.0,12288.0,2.767,0.994,0.103,0.02,49.0,4.7,0.041717275977134705,1.485907793045044,0.02034630812704563,0.5533331036567688
0,c11,rh,insula,2502.0,1675.0,5378.0,3.138,0.952,0.101,0.031,22.0,2.9,0.6826615929603577,1.7722418308258057,0.3329469859600067,0.6275614500045776
0,c11,rh,cortex,122193.0,79694.0,239931.0,2.723,1.022,0.102,0.023,871.0,113.5,-0.010685398243367672,2.050361156463623,-0.005211472045630217,0.5446178913116455
0,c12,lh,frontal,43120.0,28268.0,82772.0,2.727,1.075,0.097,0.024,242.0,41.4,-0.05040601268410683,1.7862600088119507,-0.02726723998785019,0.5453998446464539
0,c12,lh,occipital,16408.0,10947.0,21986.0,2.112,0.69,0.117,0.029,141.0,19.9,-0.1057969257235527,1.6622614860534668,-0.057231079787015915,0.4224899113178253
0,c12,lh,parietal,33283.0,22123.0,52752.0,2.328,0.797,0.104,0.024,220.0,31.0,0.014439545571804047,1.8485922813415527,0.007811105344444513,0.4655909240245819
0,c12,lh,cingulate,5089.0,3359.0,10693.0,2.996,0.924,0.099,0.022,44.0,3.9,0.13281947374343872,1.4343050718307495,0.07184898853302002,0.599142849445343
0,c12,lh,insula,2590.0,1743.0,6047.0,3.317,0.968,0.108,0.032,23.0,3.1,0.6948252320289612,1.6454190015792847,0.3758672773838043,0.6633731722831726
0,c12,lh,cortex,124879.0,82334.0,220633.0,2.565,0.964,0.103,0.025,820.0,124.6,-0.018013982102274895,1.8485922813415527,-0.009744704701006413,0.5129282474517822
0,c12,rh,frontal,42858.0,28187.0,78894.0,2.69,1.057,0.097,0.024,241.0,41.7,-0.04789866507053375,1.7679497003555298,-0.026647979393601418,0.5380979776382446
0,c12,rh,occipital,15664.0,10164.0,19978.0,2.01,0.683,0.103,0.022,103.0,14.2,-0.08743586391210556,1.7974597215652466,-0.048644132912158966,0.4019130766391754
0,c12,rh,parietal,34175.0,22827.0,54207.0,2.295,0.788,0.105,0.023,230.0,30.7,-0.015982942655682564,1.733163595199585,-0.008891962468624115,0.4589337408542633
0,c12,rh,cingulate,5375.0,3604.0,11699.0,2.908,0.954,0.102,0.022,42.0,4.5,0.15059536695480347,1.3555383682250977,0.08378233760595322,0.5816556215286255
0,c12,rh,insula,2749.0,1885.0,7666.0,3.506,1.007,0.106,0.032,22.0,3.7,0.5629982948303223,1.556546926498413,0.313218891620636,0.7011370658874512
0,c12,rh,cortex,125145.0,82507.0,218110.0,2.53,0.966,0.101,0.023,778.0,115.8,-0.019576873630285263,1.7974597215652466,-0.010891411453485489,0.505994439125061
0,c13,lh,frontal,43823.0,28185.0,94271.0,3.075,1.059,0.098,0.023,270.0,41.0,-0.018827857449650764,1.7048312425613403,-0.00982101820409298,0.6149146556854248
0,c13,lh,occipital,15089.0,9684.0,19154.0,1.917,0.697,0.104,0.023,108.0,13.5,-0.18883393704891205,1.520809531211853,-0.09849988669157028,0.3833466172218323
0,c13,lh,parietal,30414.0,19999.0,44463.0,2.153,0.779,0.101,0.021,200.0,25.7,0.038781408220529556,1.917098045349121,0.02022922784090042,0.4306522607803345
0,c13,lh,cingulate,5176.0,3476.0,10187.0,2.744,1.0,0.095,0.017,34.0,3.3,0.07551617175340652,1.5384608507156372,0.03939087688922882,0.5487589836120605
0,c13,lh,insula,3310.0,2208.0,8275.0,3.25,1.082,0.091,0.022,21.0,2.9,0.5772571563720703,1.9033012390136719,0.3011098802089691,0.6499703526496887
0,c13,lh,cortex,118820.0,77221.0,218632.0,2.605,1.057,0.098,0.022,759.0,102.4,-0.012918379157781601,1.917098045349121,-0.006738507654517889,0.5210621953010559
0,c13,rh,frontal,42924.0,28001.0,94309.0,3.06,1.031,0.098,0.023,245.0,39.4,-0.01254560798406601,1.6803098917007446,-0.006273698527365923,0.6120049953460693
0,c13,rh,occipital,14724.0,9567.0,18604.0,1.917,0.658,0.102,0.022,101.0,12.6,-0.14893010258674622,1.6720064878463745,-0.07447570562362671,0.38333746790885925
0,c13,rh,parietal,31950.0,21072.0,49560.0,2.258,0.857,0.101,0.02,199.0,25.7,0.0202267374843359,1.9997137784957886,0.010114816948771477,0.4516216516494751
0,c13,rh,cingulate,4683.0,3118.0,8830.0,2.708,0.998,0.094,0.016,32.0,3.1,0.08344072103500366,1.4866019487380981,0.041726332157850266,0.5415157675743103
0,c13,rh,insula,2939.0,1977.0,7704.0,3.531,1.071,0.096,0.028,20.0,3.3,0.6847280859947205,1.9012433290481567,0.3424130380153656,0.7062405347824097
0,c13,rh,cortex,119843.0,78526.0,224427.0,2.617,1.041,0.098,0.022,747.0,105.8,-0.009027755819261074,1.9997137784957886,-0.004514525644481182,0.5234471559524536
0,c14,lh,frontal,42896.0,27722.0,72029.0,2.475,1.07,0.095,0.022,243.0,37.7,-0.03663095831871033,1.7977259159088135,-0.0198613740503788,0.4949948787689209
0,c14,lh,occipital,15419.0,9970.0,20639.0,1.963,0.734,0.108,0.028,179.0,21.7,-0.18517597019672394,1.539279818534851,-0.10040275007486343,0.39256608486175537
0,c14,lh,parietal,32657.0,21535.0,49533.0,2.201,0.854,0.095,0.018,183.0,23.6,0.029098641127347946,1.8208106756210327,0.015777336433529854,0.4402127265930176
0,c14,lh,cingulate,5921.0,3963.0,11901.0,2.909,0.981,0.103,0.021,48.0,4.9,0.11075027287006378,1.5242011547088623,0.06004899740219116,0.5818377137184143
0,c14,lh,insula,2997.0,2028.0,6531.0,3.124,1.005,0.088,0.019,15.0,2.3,0.6213808059692383,1.8253480195999146,0.3369138240814209,0.6248854398727417
0,c14,lh,cortex,122399.0,79988.0,205580.0,2.398,0.983,0.097,0.021,790.0,107.2,-0.013359146192669868,1.8443317413330078,-0.007243352476507425,0.4795980155467987
0,c14,rh,frontal,42508.0,27834.0,73553.0,2.527,1.027,0.098,0.021,247.0,37.0,-0.018036380410194397,1.7944316864013672,-0.009098692797124386,0.5053703784942627
0,c14,rh,occipital,14320.0,9455.0,19269.0,1.948,0.779,0.106,0.022,105.0,13.2,-0.1788724660873413,1.546616554260254,-0.09023461490869522,0.3895118534564972
0,c14,rh,parietal,33277.0,22132.0,49296.0,2.16,0.823,0.099,0.019,202.0,24.8,0.020827725529670715,1.9823042154312134,0.010506829246878624,0.43198972940444946
0,c14,rh,cingulate,5103.0,3431.0,10029.0,2.763,0.934,0.103,0.02,45.0,4.0,0.07588394731283188,1.4390208721160889,0.0382806733250618,0.5525362491607666
0,c14,rh,insula,3013.0,2060.0,6259.0,3.038,0.953,0.104,0.03,22.0,3.3,0.5062846541404724,1.7718603610992432,0.2554021179676056,0.6076750755310059
0,c14,rh,cortex,121412.0,80379.0,204600.0,2.398,0.966,0.099,0.02,762.0,100.5,-0.013764061965048313,1.9823042154312134,-0.006943466607481241,0.47965654730796814
0,c15,lh,frontal,39476.0,25203.0,93093.0,3.226,0.953,0.091,0.02,212.0,31.4,-0.030316133052110672,1.7909377813339233,-0.016819175332784653,0.6452171802520752
